vuid,cuid,narrations_in_context,gt_belief,belief_choice_a,belief_choice_b,belief_choice_c,belief_choice_d,clip_start_time,clip_end_time
a65500f7-956f-486d-872a-61742acb90d8,a65500f7-956f-486d-872a-61742acb90d8~pass_2~241-302,"    00m:04s | #C C plugs the fuse in the socket
    01m:34s | #C C connects the fan cable in the laptop with his left hand.
    01m:44s | #C C places cooling fan into the laptop with his left hand.
    02m:06s | #C C picks a screw driver from the table with his right hand.
    02m:08s | #C C picks a screw from the table with his left hand.
    02m:09s | #C C places the screw in his left hand at the tip of the screw driver in his right hand.
    02m:13s | #C C tightens the laptop on the table with the screw and screw driver in his right hand.
    02m:18s | #C C picks a screw from the table with his left hand.
    02m:19s | #C C places the screw in his left hand at the tip of the screw driver in his right hand.
    02m:20s | #C C tightens the laptop on the table with the screw and screw driver in his right hand.
    02m:26s | #C C picks a screw from the table with his left hand.
    02m:27s | #C C places the screw in his left hand at the tip of the screw driver in his right hand.
    02m:33s | #C C tightens the laptop on the table with the screw and screw driver in his right hand.
    02m:40s | #C C picks a screw from the table with his left hand.
    02m:42s | #C C places the screw in his left hand at the tip of the screw driver in his right hand.
    02m:43s | #C C tightens the laptop on the table with the screw and screw driver in his right hand.
    02m:54s | #C C drops the screw driver on the table with his right hand.
    02m:57s | #C C picks a ram card from the table with his right hand.
    03m:03s | #C C places the ram car in the laptop with his left hand.
    03m:11s | #C C adjusts the laptop on the table with both hands.
    03m:25s | #C C picks a screw from the table with his left hand.
    03m:27s | #C C picks a screw driver from the table with his right hand.
    03m:28s | #C C places the screw in his left hand at the tip of the screw driver in his right hand.
    03m:29s | #C C tightens the laptop on the table with the screw and screw driver in his right hand.
    03m:38s | #C C drops the screw driver on the table with his right hand.",C believes that the laptop requires additional components to function optimally.,C believes that the laptop's cooling system might not be sufficient for optimal performance.,C believes that the laptop assembly is complete and no further components are needed.,C believes that the laptop requires additional components to function optimally.,C believes that the laptop's internal connections might be loose or improperly connected.,1354.82359,1556.0021499999998
b04704e1-6fc4-4492-902b-43849d6b97b5,b04704e1-6fc4-4492-902b-43849d6b97b5~pass_2~0-127,"    00m:00s | #C C drops both hands
    00m:01s | #C C places hands on the computer motherboard
    00m:03s | #C C adjusts motherboard part with the left hand
    00m:04s | #C C looks around
    00m:04s | #C C picks screw driver from table with right hand
    00m:07s | #C C holds motherboard part with the left hand
    00m:10s | #C C presses motherboard part with screw driver
    00m:20s | #C C adjusts motherboard part with both hands
    00m:25s | #C C removes right hand from motherboard part
    00m:26s | #C C removes left hand from motherboard part
    00m:26s | #C C moves left hand fingers on the computer
    00m:28s | #C C picks screw from the computer with the left hand
    00m:28s | #C C drops screw on the table with left hand
    00m:29s | #C C drops left hand on the table
    00m:30s | #C C moves left hand fingers on the computer
    00m:31s | #C C looks around
    00m:31s | #C C places left hand on the computer motherboard
    00m:32s | #C C removes right hand from the computer
    00m:32s | #C C touches computer motherboard with right hand
    00m:32s | #C C removes left hand from the computer motherboard
    00m:33s | #C C adjusts computer motherboard part with right hand
    00m:34s | #C C picks computer motherboard part with left hand
    00m:37s | #C C looks at computer motherboard part in left hand
    00m:38s | #C C tilts computer motherboard part in left hand
    00m:41s | #C C fixes computer motherboard part on the motherboard
    00m:42s | #C C looks around
    00m:44s | #C C presses computer motherboard with left hand
    00m:48s | #C C drops screw driver on the table with right hand
    00m:49s | #C C picks screw driver with right hand
    00m:50s | #C C tightens screw on the motherboard
    00m:55s | #C C holds motherboard part with both hands
    00m:55s | #C C holds motherboard part with the left hand
    00m:57s | #C C adjusts motherboard part with left hand
    00m:58s | #C C drops screw driver in right hand on the table
    00m:59s | #C C picks screw driver with right hand from the table
    01m:00s | #C C raises left hand
    01m:02s | #C C adjusts motherboard part with right hand
    01m:04s | #C C fixes motherboard part with left hand on motherboard
    01m:12s | #C C fixes motherboard part with both hands
    01m:13s | #C C adjusts motherboard part with right hand
    01m:17s | #C C presses motherboard part with the right hand
    01m:18s | #C C adjusts motherboard part with both hands
    01m:23s | #C C presses motherboard part with the right hand
    01m:25s | #C C removes both hands from the computer
    01m:26s | #C C presses computer part with the right hand
    01m:28s | #C C raises right hand
    01m:29s | #C C drops right hand on the table
    01m:31s | #C C looks around
    01m:31s | #C C raises right hand
    01m:32s | #C C places right hand on the computer motherboard
    01m:33s | #C C looks around
    01m:33s | #C C removes right hand from the computer motherboard
    01m:33s | #C C looks around
    01m:35s | #C C drops right hand
    01m:37s | #C C raises left hand
    01m:38s | #C C lifts computer with both hands
    01m:40s | #C C looks at the computer motherboard
    01m:47s | #C C presses computer motherboard part with left hand
    01m:50s | #C C holds computer with both hands
    01m:51s | #C C looks around
    01m:52s | #C C picks disk with right hand
    01m:54s | #C C holds disk with both hands
    01m:56s | #C C tilts disk drive
    01m:57s | #C C holds disk with left hand
    01m:58s | #C C places disk in computer
    02m:03s | #C C fits disk in computer
    02m:04s | #C C holds computer with both hands
    02m:06s | #C C tilts computer with both hands
    02m:07s | #C C looks around
    02m:12s | #C C tilts computer with both hands
    02m:13s | #C C tilts computer with both hands
    02m:16s | #C C tilts computer with both hands
    02m:19s | #C C removes hands from the computer
    02m:22s | #C C adjusts computer part with both hands
    02m:25s | #C C holds computer with both hands
    02m:27s | #C C looks around
    02m:32s | #C C presses motherboard parts with left hand
    02m:34s | #C C presses motherboard part with left hand
    02m:34s | #C C removes hands from the computer
    02m:35s | #C C looks around
    02m:36s | #C C picks computer with right hand from box on the ground
    02m:37s | #C C holds computer with both hands
    02m:38s | #C C tilts computer with both hands
    02m:41s | #C C places computer on the table
    02m:43s | #C C lifts computer with both hands
    02m:45s | #C C looks at computer
    02m:46s | #C C tilts computer with both hands
    02m:48s | #C C places computer on the thighs
    02m:49s | #C C opens computer with left hand
    02m:51s | #C C looks at the computer
    02m:54s | #C C places computer on the table
    02m:55s | #C C lifts computer
    02m:56s | #C C places computer on the body
    02m:56s | #C C adjusts computer screen
    02m:58s | #C C adjusts computer part with left hand
    02m:59s | #C C looks around
    03m:00s | #C C adjusts computer with both hands
    03m:11s | #C C tilts computer
    03m:16s | #C C adjusts computer part with left hand
    03m:18s | #C C tilts computer
    03m:22s | #C C looks at the computer
    03m:24s | #C C tilts computer
    03m:27s | #C C adjusts computer part with left hand",C believes that the internal components need final securing and protection adjustments for the assembly to be complete.,C believes that the computer requires additional cooling elements to prevent overheating.,"C believes that all internal components are securely installed, but the computer needs a final inspection to ensure everything is correctly positioned.",C believes that the motherboard is not properly aligned with the computer case.,C believes that the internal components need final securing and protection adjustments for the assembly to be complete.,526.49634,734.42527
80f3dd0d-6ad9-4691-9de5-dc01a834bc0a,80f3dd0d-6ad9-4691-9de5-dc01a834bc0a~pass_2~280-420,"    00m:01s | #C C holds the drill.
    00m:04s | #C C drills the timber.
    00m:13s | #C C puts down the drill.
    00m:14s | #C C walks around the site.
    00m:18s | #C C steps the ground
    00m:18s | #C C picks diagonal plier
    00m:19s | #C C passes the diagonal pliers to the right hand
    00m:20s | #C C picks stainless steel wire
    00m:21s | #C C cuts the stainless steel wire with the diagonal pliers
    00m:28s | #C C walks on the wood structure
    00m:28s | #C C picks box with nails
    00m:33s | #C C steps the ground
    00m:34s | #C C places the box with the nails on the wood structure
    00m:35s | #C C straightens the stainless steel wire
    00m:36s | #C C cuts the stainless steel wire into pieces with the diagonal pliers
    00m:40s | #C C moves his hand
    00m:51s | #C C places the diagonal pliers and the stainless steel wire on the wooden structure
    00m:52s | #C C picks the stainless steel pieces
    00m:53s | #C C aligns the stainless steel pieces
    00m:55s | #C C picks one stainless steel piece
    00m:56s | #C C inserts the stainless steel piece in the wood
    00m:59s | #C C picks stainless steel piece
    01m:00s | #C C walks at the construction site
    01m:02s | #C C inserts the stainless steel piece in the wood
    01m:05s | #C C picks stainless steel piece
    01m:06s | #C C inserts the stainless steel piece in the wood
    01m:10s | #C C picks stainless steel piece
    01m:11s | #C C walks at the construction site
    01m:13s | #C C places hand on the woods
    01m:15s | #C C inserts the stainless steel piece in the wood
    01m:19s | #C C picks stainless steel piece
    01m:20s | #C C inserts the stainless steel piece in the wood
    01m:22s | #C C picks stainless steel piece
    01m:23s | #C C inserts the stainless steel piece in the wood
    01m:26s | #C C walks at the construction site
    01m:27s | #C C places hands on the wood
    01m:28s | #C C picks a stone
    01m:29s | #C C scoops wood glue in the wood with the stone
    01m:30s | #C C places a hand on the wood
    01m:32s | #C C holds the stone
    01m:33s | #C C scoops wood glue in the wood with the stone
    01m:34s | #C C holds the stone
    01m:35s | #C C holds the stone with both hands
    01m:37s | #C C holds the stone with one hand
    01m:37s | #C C places his hands on the wood
    01m:38s | #C C moves his leg
    01m:39s | #C C exchanges the hand holding the stone
    01m:39s | #C C scoops wood glue in the wood with the stone
    01m:43s | #C C walks at the construction site
    01m:44s | #C C places a hand on the wood
    01m:45s | #C C applies wood glue in the wood
    01m:48s | #C C drops the stone
    01m:49s | #C C picks a drill
    01m:50s | #C C walks at the construction site
    01m:50s | #C C passes the drill to the right hand
    01m:52s | #C C picks nails
    01m:55s | #C C puts the nail in the drill bit
    01m:57s | #C C drills the nail in the wood
    02m:03s | #C C picks nails
    02m:04s | #C C walks at the construction site
    02m:07s | #C C puts the nail in the drill bit
    02m:08s | #C C drills the nail in the wood
    02m:12s | #C C puts the nail in the drill bit
    02m:13s | #C C drills the nail in the wood
    02m:18s | #C C lifts hollow block
    02m:20s | #C C picks a nail
    02m:21s | #C C walks at the construction site
    02m:24s | #C C puts the nail in the drill bit
    02m:25s | #C C drills the nail in the wood
    02m:28s | #C C puts the nail in the drill bit
    02m:31s | #C C drills the nail in the wood
    02m:34s | #C C puts the nail in the drill bit
    02m:35s | #C C drills the nail in the wood
    02m:37s | #C C stands
    02m:38s | #C C places the nails on a wood
    02m:39s | #C C places the drill on the wood
    02m:39s | #C C moves his legs
    02m:41s | #C C looks around the construction site
    02m:47s | #C C walks on the wood structure
    02m:52s | #C C picks nail container
    02m:58s | #C C stands on the woods
    02m:59s | #C C picks nails
    03m:03s | #C C places the nail containers on a wood
    03m:04s | #C C walks at the construction site
    03m:07s | #C C walks on the wood structure
    03m:10s | #C C steps on the ground",C believes that the structure requires additional reinforcement for stability.,C believes that the structure requires additional reinforcement for stability.,C believes that the structure might be at risk from termite damage.,C believes that the structure is sufficiently stable but requires final touches for aesthetic completion.,C believes that the structure needs waterproofing to prevent future damage.,811.17383,1001.343
1558e9f2-d7f3-4a23-9627-4240f506d7df,1558e9f2-d7f3-4a23-9627-4240f506d7df~pass_2~215-329,"    00m:14s | #C C pushes the phone on the table
    00m:17s | #C C moves in the house
    00m:27s | #C C looks at her left palm
    00m:28s | #C C stretches the right hand out to the fridge
    00m:30s | #C C moves in the house
    00m:36s | #C C opens the cabinet
    00m:38s | #C C removes the glass tray from the cabinet
    00m:42s | #C C closes the cabinet
    00m:43s | #C C walks with the tray to the table
    00m:46s | #C C puts the tray on the table
    00m:48s | #C C moves the paper with pastry onto the tray
    00m:52s | #C C lifts the tray from the table
    00m:54s | #C C walks with the tray
    00m:58s | #C C opens the fridge
    00m:59s | #C C puts the tray in the fridge
    01m:04s | #C C closes the fridge
    01m:05s | #C C turns around
    01m:07s | #C C touches the fridge with the left hand
    01m:08s | #C C walks to the sink
    01m:10s | #C C pushes the soap bottle nozzle
    01m:11s | #C C rubs both hands
    01m:13s | #C C opens the tap
    01m:13s | #C C washes hands
    01m:27s | #C C closes the tap
    01m:27s | #C C looks aside
    01m:30s | #C C takes the kettle from the counter
    01m:31s | #C C opens the tap
    01m:33s | #C C fetches water into the kettle
    01m:34s | #C C closes the tap
    01m:34s | #C C swirls the water in the kettle
    01m:36s | #C C pours the water into the sink
    01m:37s | #C C opens the tap
    01m:38s | #C C fetches water into the kettle
    01m:55s | #C C closes the tap
    01m:57s | #C C puts the kettle on the warming plate
    01m:59s | #C C closes the kettle's lid
    02m:00s | #C C touches the tap with the right hand
    02m:01s | #C C wipes the sink counter with the cloth
    02m:04s | #C C opens the tap
    02m:04s | #C C rinses hands
    02m:06s | #C C closes the tap
    02m:07s | #C C moves in the kitchen area
    02m:10s | #C C wipes hands with the kitchen towel
    02m:14s | #C C walks to the table
    02m:17s | #C C wipes hands with the towel
    02m:21s | #C C swipes on the phone's screen
    02m:24s | #C C takes the basin from the table
    02m:26s | #C C puts the basin on the table
    02m:26s | #C C removes the cling film from the basin
    02m:27s | #C C takes the dough from the basin
    02m:30s | #C C takes the flour from the table
    02m:31s | #C C folds the cling film in the basin
    02m:33s | #C C pours the flour on the table
    02m:35s | #C C puts the flour on the table
    02m:36s | #C C spreads the flour on the table
    02m:37s | #C C takes the dough with the left hand
    02m:37s | #C C moves the flour on the table
    02m:39s | #C C spreads the dough on the flour
    02m:45s | #C C scoops the flour with both hands
    02m:45s | #C C pours the flour on the dough
    02m:46s | #C C spreads the flour on the dough
    02m:47s | #C C kneads the dough on the table
    03m:07s | #C C moves the flour on the table
    03m:09s | #C C moves the knife on the table",C believes that the dough needs to be evenly flattened and floured to achieve the right texture for baking.,C believes the dough is too dry and requires additional moisture to achieve the correct consistency.,C believes the dough is too sticky and needs more flour to prevent it from sticking to the table.,C believes the dough is sufficiently kneaded and ready to be left to rise.,C believes that the dough needs to be evenly flattened and floured to achieve the right texture for baking.,1094.9827752666665,1270.4400252666667
cf7c12db-1a9e-46d3-96d6-38174bbe373c,cf7c12db-1a9e-46d3-96d6-38174bbe373c~pass_1~1-120,"    00m:02s | #C C moves in the room
    00m:21s | #C C closes the cabinet
    00m:23s | #C C moves towards the table
    00m:26s | #C C moves to the sink
    00m:28s | #C C picks a sponge
    00m:30s | #C C presses the sponge
    00m:32s | #C C opens a tap
    00m:32s | #C C adjusts the tap
    00m:33s | #C C puts water in a plate
    00m:33s | #C C closes the tap
    00m:36s | #C C cleans the plate
    00m:49s | #C C pours the water in the plate in the empty basin
    00m:49s | #C C scrubs the plate using her fingers
    00m:50s | #C C opens the tap
    00m:51s | #C C sprinkles the water on the plate
    00m:52s | #C C closes the tap
    00m:53s | #C C scrubs the plate using her fingers
    00m:57s | #C C pours the water in the plate in the basin
    00m:58s | #C C picks a sponge
    01m:00s | #C C picks a detergent bottle from the counter
    01m:00s | #C C adds the detergent on the sponge
    01m:02s | #C C places the detergent bottle on the counter
    01m:03s | #C C scrub a plate using a sponge and the detergent
    01m:09s | #C C moves the detergent bottle
    01m:09s | #C C places the plate on the counter
    01m:10s | #C C cleans a plate
    01m:19s | #C C inserts the plate in the other place on the counter
    01m:20s | #C C scrubs a lid of a container using a sponge and the detergent
    01m:24s | #C C places the lid on the plates
    01m:25s | #C C scrubs a lid of a container using a sponge and the detergent
    01m:29s | #C C places the lid on the plates
    01m:31s | #C C picks the tin from the sink
    01m:33s | #C C pours water in the tin in the other sink
    01m:34s | #C C interacts with man W
    01m:37s | #C C opens the tin
    01m:40s | #C C scrubs the tin lid with a finger
    01m:45s | #C C picks a wooden spoon
    01m:46s | #C C scrubs the tin lid with the wooden spoon
    01m:52s | #C C places the wooden spoon in a basin
    01m:52s | #O man W converses with C
    01m:58s | #C C picks a tin
    02m:00s | #C C pours the water in the sink
    02m:03s | #C C opens a tap
    02m:04s | #C C sprinkles the water on her hand
    02m:05s | #C C closes the tap
    02m:05s | #C C pours the water in the tin to the other sink
    02m:07s | #C C shakes the tin
    02m:10s | #C C closes the tin
    02m:11s | #O man W converses with C
    02m:14s | #C C looks at man W
    02m:17s | #C C places the tin on the counter
    02m:18s | #C C moves the lid on the plates
    02m:21s | #C C picks another tin from the sink
    02m:22s | #C C pours the water in the other sink
    02m:26s | #C C opens a tap
    02m:26s | #C C puts the water in the tin
    02m:28s | #C C closes the tap
    02m:29s | #C C pours the water in the other sink
    02m:30s | #C C closes the tin
    02m:35s | #C C places the tin on the counter
    02m:36s | #C C picks a container
    02m:37s | #C C opens the container
    02m:38s | #C C opens a tap
    02m:39s | #C C leashes the container on water
    02m:41s | #C C closes the tap
    02m:43s | #C C places the container on the counter
    02m:45s | #C C picks a lid
    02m:45s | #C C scrubs the lid using a sponge and detergent
    02m:47s | #O man W converse with C
    02m:51s | #C C places the lid on the plates
    02m:52s | #C C picks another lid
    02m:52s | #C C scrubs the lid using a sponge and detergent
    02m:57s | #C C places the lid on the plates
    02m:58s | #C C separates two containers
    03m:00s | #C C places the one container on the sink
    03m:01s | #C C scrubs the other container using a sponge and detergent
    03m:05s | #C C places the container on the counter
    03m:05s | #C C picks the other container on the sink
    03m:05s | #C C scrubs the container using a sponge and detergent
    03m:09s | #C C places the container on the counter
    03m:09s | #C C picks the lid of the containers
    03m:10s | #C C scrubs the lid of the containers using a sponge and detergent
    03m:14s | #C C places the lid on the counter
    03m:14s | #C C picks the lid of the containers from the sink
    03m:15s | #C C scrubs the lid of the containers using a sponge and detergent
    03m:21s | #C C places the lid on the counter
    03m:22s | #C C scrubs the tray using sponge and detergent
    03m:29s | #C C raises the tray
    03m:29s | #C C scrubs the tray using sponge and detergent
    03m:34s | #C C places the tray on the counter",C believes that proper hygiene is necessary before proceeding with further cleaning tasks.,C believes that proper hygiene is necessary before proceeding with further cleaning tasks.,C believes that some areas might still harbor germs or residues.,C believes that she needs to verify the cleanliness of the kitchen environment.,C believes that all surfaces and utensils have been sufficiently cleaned and sanitized.,2.864455266666667,216.06422526666665
cf7c12db-1a9e-46d3-96d6-38174bbe373c,cf7c12db-1a9e-46d3-96d6-38174bbe373c~pass_2~235-324,"    00m:04s | #C C puts the dirt in the trash can
    00m:10s | #C C wears her gloves
    00m:13s | #C C opens up a paper
    00m:24s | #C C puts the paper on the surface
    00m:26s | #C C picks the paper
    00m:27s | #C C drops the paper on the sink
    00m:29s | #C C turns on the tap
    00m:29s | #C C runs water over the sponge
    00m:32s | #C C picks a lid
    00m:34s | #C C puts the lid on the rack
    00m:36s | #C C wipes the surface
    00m:45s | #C C picks up a rubber band
    00m:45s | #C C drops the rubber band on the surface
    00m:46s | #C C wipes off dirt from the sink
    00m:47s | #C C moves the tin
    00m:48s | #C C picks a tin from the surface
    00m:49s | #C C wipes the surface
    01m:03s | #C C rinses excess water from the scouring pad
    01m:07s | #C C picks liquid soap
    01m:09s | #C C rinses the liquid soap container
    01m:12s | #C C turns off the tap
    01m:15s | #C C puts the liquid soap on the sink
    01m:17s | #C C puts soap on the scouring pad
    01m:19s | #C C puts the liquid soap container on the sink
    01m:21s | #C C removes gloves
    01m:22s | #C C opens the cupboard
    01m:25s | #C C picks a bottle
    01m:28s | #C C opens the bottle
    01m:33s | #C C puts detergent on the scouring pad
    01m:35s | #C C pours detergent on the surface
    01m:37s | #C C closes the bottle
    01m:40s | #C C puts the detergent in the cupboard
    01m:43s | #C C closes the cupboard
    01m:48s | #C C puts on the glove
    01m:51s | #C C wipes off dirt from the surface
    01m:57s | #C C puts dirt on the left hand
    02m:01s | #C C opens the cupboard
    02m:04s | #C C drops dirt in the plastic bag
    02m:10s | #C C opens the tap
    02m:11s | #C C washes gloves
    02m:13s | #C C rinses spoon
    02m:14s | #C C turns off the tap
    02m:16s | #C C rubs the spoon
    02m:21s | #C C turns on the tap
    02m:22s | #C C rinses the spoon
    02m:24s | #C C scrubs the spoon
    02m:30s | #C C rinses the spoon
    02m:39s | #C C turns off the tap
    02m:41s | #C C turns on the tap
    02m:42s | #C C rinses the tap
    02m:44s | #C C turns off the tap
    02m:46s | #C C rinses the spoon
    02m:49s | #C C puts the spoon on the surface
    02m:53s | #C C wipes the surface
    02m:57s | #C C pulls the sleeve
    02m:59s | #C C wipes the surface
    03m:00s | #C C picks a rubber band
    03m:03s | #C C picks up the liquid detergent soap
    03m:04s | #C C wipes the surface
    03m:06s | #C C rinses of excess water from the scouring pad
    03m:08s | #C C wipe the surface
    03m:10s | #C C puts the liquid soap on the surface
    03m:11s | #C C wipes the surface
    03m:13s | #C C wipes the sink",C believes that the sink requires more rigorous cleaning to remove all residues.,C believes that the floor is dirty and needs to be mopped to complete the cleaning process.,C believes that the cupboard interiors might be dusty and need to be wiped down.,C believes that the sink requires more rigorous cleaning to remove all residues.,C believes that the kitchen surfaces are still greasy and require further cleaning.,814.8237909546634,1012.5114009546634
dc7320e9-fc3d-497c-9ba4-fbbb1b28d79d,dc7320e9-fc3d-497c-9ba4-fbbb1b28d79d~pass_2~105-194,"    00m:00s | #C C turns on the tap
    00m:00s | #C C washes the hand
    00m:02s | #C C takes sponge
    00m:02s | #C C washes the bowl
    00m:06s | #C C puts sponge in the sink
    00m:06s | #C C rinses the bowl
    00m:13s | #C C puts bowl in the basket
    00m:14s | #C C washes the pan
    00m:19s | #C C puts sponge in the sink
    00m:20s | #C C arranges the sponges in the sink
    00m:22s | #C C rinses the pan
    00m:30s | #C C puts pan in the bucket
    00m:32s | #C C wipes the hand with a towel
    00m:33s | #C C moves a step
    00m:35s | #C C removes bottle seal
    00m:39s | #C C opens the bottle top
    00m:40s | #C C moves a step
    00m:41s | #C C puts bottle seal in the dust bin
    00m:42s | #C C moves a step
    00m:44s | #C C puts lid on the table
    00m:46s | #C C holds the pan
    00m:49s | #C C looks at the pan
    00m:53s | #C C holds the pan
    00m:56s | #C C touches the paper
    00m:57s | #C C looks around
    00m:58s | #C C puts paper in the bin
    01m:00s | #C C holds the pan
    01m:05s | #C C takes the bottle
    01m:07s | #C C puts oil in the pan
    01m:19s | #C C puts bottle on the table
    01m:23s | #C C takes lid
    01m:23s | #C C puts lid on the pan
    01m:25s | #C c walks around the room
    01m:26s | #C C takes the paper
    01m:30s | #C C removes a paper
    01m:34s | #C C puts paper on the table
    01m:34s | #C C holds the paper
    01m:36s | #C C puts wrapped food aside
    01m:38s | #C C puts paper on the plate
    01m:39s | #C C serves food
    01m:50s | #C C puts spoon in the pan
    01m:51s | #C C wraps food
    01m:58s | #C C touches the mixer in the saucer
    02m:00s | #C C gums the paper
    02m:01s | #C C touches the mixer in the saucer
    02m:02s | #C C gums the paper
    02m:06s | #C C puts wrapped food in the plate
    02m:08s | #C C takes the paper
    02m:10s | #C C removes the paper
    02m:17s | #C C puts paper on the table
    02m:22s | #C C separates two attached papers
    02m:30s | #C C puts paper on the table
    02m:34s | #C C puts paper on the plate
    02m:39s | #C C serves food
    02m:44s | #C C puts spoon in the pan
    02m:46s | #C C wraps food
    02m:52s | #C C touches the mixer in the saucer
    02m:53s | #C C gums the paper
    02m:54s | #C C touches the mixer in the saucer
    02m:56s | #C C gums the paper
    02m:59s | #C C puts wrapped food in the plate
    03m:00s | #C C takes the paper
    03m:02s | #C C puts paper on the plate
    03m:05s | #C C serves food
    03m:19s | #C C puts spoon in the pan
    03m:21s | #C C wraps food
    03m:28s | #C C touches the mixer in the saucer
    03m:30s | #C C gums the paper
    03m:33s | #C C puts wrapped food in the plate
    03m:34s | #C C takes the paper
    03m:39s | #C C removes the paper
    03m:45s | #C C puts paper on the table
    03m:47s | #C C puts paper on the plate
    03m:48s | #C C serves food",C believes that the food needs to be securely packaged for serving or storage.,C believes that the food needs to be securely packaged for serving or storage.,C believes that there is enough food prepared and it's time to focus on cleaning up.,C believes that the food needs additional seasoning before it can be served.,C believes that all the necessary utensils and containers are now clean and ready for use.,270.17283860000003,510.8600086
ed90c2e8-c608-423f-a565-7b4cfffbe438,ed90c2e8-c608-423f-a565-7b4cfffbe438~pass_1~90-153,"    00m:00s | #C C stirs the paint in a paint can with a wood in his right hand
    00m:02s | #C C cleans the wood on the edge of the paint can
    00m:05s | #C C drops the wood on a bench with his right hand
    00m:07s | C picks up a coconut shell from the bench with his right hand
    00m:08s | #C C pours paint from the paint can into the coconut shell
    00m:13s | #C C drops the paint can on the bench with his left hand
    00m:14s | #C C drops the coconut shell on the bench with his right hand
    00m:15s | #C C picks up the cotton wool from the table with his right hand
    00m:15s | #C C picks up a wood from the bench with his right hand
    00m:17s | #C C stirs the paint in the paint can with the wood in his right hand
    00m:21s | #C C cleans the wood on the edge of the paint can
    00m:22s | #C C drops the wood on a bench with his right hand
    00m:23s | C picks up the coconut shell from the bench with his right hand
    00m:23s | #C C moves the coconut shell from his right hand to his left hand
    00m:24s | #C C picks up a paint brush from the bench with his right hand
    00m:29s | #C C dips the paint brush into the paint in the coconut shell
    00m:34s | #C C paints the wooden furniture with the paint brush in his right hand
    00m:37s | #C C dips the paint brush into the paint in the coconut shell
    00m:38s | #C C paints the wooden furniture with the paint brush in his right hand
    00m:50s | #C C dips the paint brush into the paint in the coconut shell
    00m:51s | #C C paints the wooden furniture with the paint brush in his right hand
    01m:06s | #C C dips the paint brush into the paint in the coconut shell
    01m:08s | #C C paints the wooden furniture with the paint brush in his right hand
    01m:23s | #C C dips the paint brush into the paint in the coconut shell
    01m:24s | #C C paints the wooden furniture with the paint brush in his right hand
    01m:39s | #C C dips the paint brush into the paint in the coconut shell
    01m:40s | #C C paints the wooden furniture with the paint brush in his right hand
    01m:54s | #C C drops the paint brush on the bench with his right hand
    01m:57s | #C C picks up a bottle from the bench with his right hand
    01m:58s | #C C pours liquid from the bottle into the paint can
    02m:00s | #C C pours liquid from the bottle into the coconut shell
    02m:01s | #C C drops the bottle on the bench with his right hand
    02m:04s | #C C picks up a bottle cover from the bench with his right hand
    02m:05s | #C C closes the bottle with the bottle cover
    02m:08s | #C C picks up the paint brush from the bench with his right hand
    02m:09s | #C C stirs the paint in the coconut shell with the paint brush in his right hand
    02m:15s | #C C cleans the paint brush on the edge of coconut shell
    02m:23s | #C C paints the wooden furniture with the paint brush in his right hand
    02m:34s | #C C dips the paint brush into the paint in the coconut shell
    02m:36s | #C C paints the wooden furniture with the paint brush in his right hand
    02m:43s | #C C dips the paint brush into the paint in the coconut shell
    02m:46s | #C C paints the wooden furniture with the paint brush in his right hand
    03m:00s | #C C dips the paint brush into the paint in the coconut shell
    03m:02s | #C C paints the wooden furniture with the paint brush in his right hand
    03m:31s | #C C dips the paint brush into the paint in the coconut shell
    03m:33s | #C C paints the wooden furniture with the paint brush in his right hand
    03m:39s | #C C dips the paint brush into the paint in the coconut shell
    03m:40s | #C C paints the wooden furniture with the paint brush in his right hand
    03m:53s | #C C dips the paint brush into the paint in the coconut shell
    03m:55s | #C C paints the wooden furniture with the paint brush in his right hand
    04m:11s | #C C drops the paint brush on the bench with his right hand
    04m:13s | #C C picks up the paint can from the bench with his right hand",C believes that additional paint is needed to maintain the quality and consistency of the paint application.,C believes that additional paint is needed to maintain the quality and consistency of the paint application.,C believes that he has completed painting the furniture adequately.,C believes that the paint in the coconut shell is too thick and needs to be thinned.,C believes that the paint on the furniture is drying unevenly and needs a smoother finish.,1077.0903419333333,1331.6747219333333
484d4760-a55f-4f58-be67-e98d3920f1d3,484d4760-a55f-4f58-be67-e98d3920f1d3~pass_1~1-62,"    00m:01s | #C C holds the ropes
    00m:03s | #C C puts the rope on the right hand
    00m:04s | #C C walks around
    00m:10s | #C C holds the tree
    00m:11s | #C C puts the rope on the leg
    00m:12s | #C C holds the tree
    00m:12s | #C C puts the rope on the leg
    00m:15s | #C C puts the rope around the tree
    00m:17s | #C C climbs up the tree
    00m:55s | #C C throws the branch down
    00m:59s | #C C lifts the machete
    00m:59s | #C C cuts the coconuts with a machete
    01m:00s | #C C drops the coconuts down
    01m:01s | #C C cuts the coconuts with a machete
    01m:02s | #C C drops the coconuts down
    01m:04s | #C C cuts the coconuts with a machete
    01m:06s | #C C drops the coconuts down
    01m:07s | #C C cuts the coconuts with a machete
    01m:08s | #C C drops the coconuts down
    01m:09s | #C C cuts the branch
    01m:10s | #C C holds the tree
    01m:12s | #C C hits the tree with a machete
    01m:14s | #C C climbs down the tree
    01m:17s | #C C picks the machete
    01m:19s | #C C cuts the coconuts with a machete
    01m:27s | #C C drops the coconuts down
    01m:28s | #C C looks around
    01m:32s | #C C climbs down the tree
    02m:01s | #C C steps down the ground
    02m:04s | #C C removes the rope from the leg
    02m:08s | #C C looks around
